role,subject,eid,lab,qc,offset,true_candidate,usable_trials,correlation,p_value,tjur_r_squared,mean_log_loss_improvement,topology_margin,score,admissible
risk_lock,UCLA033,32d27583-56aa-4510-bc03-669036edad20,churchlandlab_ucla,PASS,17,False,785,0.5869016681583921,7.683557195642573e-74,0.3455409074485412,-0.0034552185812928107,-0.1425472860878933,0.18888888888888888,False
risk_lock,UCLA033,32d27583-56aa-4510-bc03-669036edad20,churchlandlab_ucla,PASS,43,False,785,0.5887456557826962,2.094134297091251e-74,0.34706709570872424,-0.0017650218485043556,-0.14102109782771027,0.0,False
risk_lock,UCLA033,32d27583-56aa-4510-bc03-669036edad20,churchlandlab_ucla,PASS,89,False,785,0.5851508330973678,2.619725926999857e-73,0.3430014350571816,-0.005044041516203542,-0.1450867584792529,0.18888888888888888,False
risk_lock,ZFM-01576,c4432264-e1ae-446f-8a07-6280abade813,mainenlab,WARNING,0,True,848,0.6424000698584368,7.316508835862923e-100,0.392786078588189,0.12381157300529137,0.19517172508830138,1.0,True
risk_lock,ZFM-01576,c4432264-e1ae-446f-8a07-6280abade813,mainenlab,WARNING,17,False,848,0.4389246653982726,3.017673729782402e-41,0.19521558487161894,-0.0009265885892129436,-0.19757049371657004,0.08823529411764706,False
risk_lock,ZFM-01576,c4432264-e1ae-446f-8a07-6280abade813,mainenlab,WARNING,43,False,848,0.44151333053507197,9.074157953269772e-42,0.19563557382656455,0.00011113148002369251,-0.19715050476162443,0.0,False
risk_lock,ZFM-01576,c4432264-e1ae-446f-8a07-6280abade813,mainenlab,WARNING,89,False,848,0.4423874971948146,6.033329950583328e-42,0.1976143534998876,0.0008734304311216098,-0.19517172508830138,0.0,False
risk_lock,SWC_061,d7e60cc3-6020-429e-a654-636c6cc677ea,hoferlab,PASS,0,True,481,0.5981368022474544,5.313959109585879e-48,0.3537526956273448,0.09708266910259693,0.18899308328531678,0.9705882352941176,True
risk_lock,SWC_061,d7e60cc3-6020-429e-a654-636c6cc677ea,hoferlab,PASS,17,False,481,0.40125607587053025,4.940046558919302e-20,0.16475961234202802,-0.0038122039807918875,-0.18899308328531678,0.08823529411764706,False
risk_lock,SWC_061,d7e60cc3-6020-429e-a654-636c6cc677ea,hoferlab,PASS,43,False,481,0.3937333871099168,2.7576394671294516e-19,0.16170954659235826,-0.006368022517334704,-0.19204314903498654,0.08823529411764706,False
risk_lock,SWC_061,d7e60cc3-6020-429e-a654-636c6cc677ea,hoferlab,PASS,89,False,481,0.39937057447575386,7.633211251352754e-20,0.16326192293871317,-0.003598238763219778,-0.19049077268863163,0.0,False
risk_lock,DY_018,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,danlab,WARNING,0,True,623,0.7609754392392025,8.632727163537171e-119,0.525335202414134,0.21679648319484401,0.3329740527895545,1.0,True
risk_lock,DY_018,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,danlab,WARNING,17,False,623,0.43336261636537965,6.534860611965066e-30,0.1913784272253341,-0.001963556073866853,-0.3339567751887999,0.18888888888888888,False
risk_lock,DY_018,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,danlab,WARNING,43,False,623,0.4369485495184348,1.9613771186582805e-30,0.1923611496245795,-0.0002093971343129312,-0.3329740527895545,0.18888888888888888,False
risk_lock,DY_018,54238fd6-d2d0-4408-b1a9-d19d24fd29ce,danlab,WARNING,89,False,623,0.43181425431594367,1.0939456643940209e-29,0.19144820498711934,-0.0034764174778514714,-0.33388699742701466,0.18888888888888888,False
risk_lock,ZFM-01577,09b2c4d1-058d-4c84-9fd4-97530f85baf6,mainenlab,PASS,0,True,589,0.6480154127928264,1.939370875770414e-71,0.4057633978549131,0.1142822537931859,0.1736350490212455,1.0,True
risk_lock,ZFM-01577,09b2c4d1-058d-4c84-9fd4-97530f85baf6,mainenlab,PASS,17,False,589,0.4784582753616805,4.993951686838269e-35,0.23212834883366762,6.921107382070375e-05,-0.1736350490212455,0.0,False
risk_lock,ZFM-01577,09b2c4d1-058d-4c84-9fd4-97530f85baf6,mainenlab,PASS,43,False,589,0.47201357270341593,5.162302391779698e-34,0.22960411228219696,-0.003773343404700961,-0.17615928557271615,0.18888888888888888,False
risk_lock,ZFM-01577,09b2c4d1-058d-4c84-9fd4-97530f85baf6,mainenlab,PASS,89,False,589,0.47623289666886714,1.1250247259475e-34,0.23206855634968965,-0.0006502551529431096,-0.17369484150522346,0.02963013211543543,False
risk_lock,MFD_05,7dd27c2f-9544-448d-918d-be0f9837b0e0,churchlandlab_ucla,PASS,0,True,524,0.7336492125083484,1.2276384449145807e-89,0.5053384491784729,0.23197849067300277,0.3304153312598045,1.0,True
risk_lock,MFD_05,7dd27c2f-9544-448d-918d-be0f9837b0e0,churchlandlab_ucla,PASS,17,False,524,0.4074145735589483,2.2643656500065427e-22,0.1686701471531974,-0.0023796522397303934,-0.33666830202527553,0.08823529411764706,False
risk_lock,MFD_05,7dd27c2f-9544-448d-918d-be0f9837b0e0,churchlandlab_ucla,PASS,43,False,524,0.4173277240561763,1.6907313259483114e-23,0.17492311791866844,0.0024374640889135435,-0.3304153312598045,0.0,False
risk_lock,MFD_05,7dd27c2f-9544-448d-918d-be0f9837b0e0,churchlandlab_ucla,PASS,89,False,524,0.41119084928240734,8.513539736432997e-23,0.17040567583491784,-0.0008552376974964027,-0.3349327733435551,0.08823529411764706,False
risk_lock,NR_0024,f4eb56a4-8bf8-4bbc-a8f3-6e6535134bad,steinmetzlab,WARNING,0,True,558,0.6171169461130621,7.24584426536143e-60,0.3537378801875532,0.11744548473435971,0.1816946539497885,0.9705882352941176,True
risk_lock,NR_0024,f4eb56a4-8bf8-4bbc-a8f3-6e6535134bad,steinmetzlab,WARNING,17,False,558,0.38291652886687455,6.2888674076346384e-21,0.15807750492926603,-0.0017834535478411517,-0.19566037525828717,0.0,False
risk_lock,NR_0024,f4eb56a4-8bf8-4bbc-a8f3-6e6535134bad,steinmetzlab,WARNING,43,False,558,0.37920221068081117,1.594163548202592e-20,0.1569891004879554,-0.003672359703458065,-0.1967487796995978,0.0,False
risk_lock,NR_0024,f4eb56a4-8bf8-4bbc-a8f3-6e6535134bad,steinmetzlab,WARNING,89,False,558,0.40431560994969973,2.3350343632379888e-23,0.1720432262377647,0.007511944172206797,-0.1816946539497885,0.0,False
risk_lock,ibl_witten_19,65f5c9b4-4440-48b9-b914-c593a5184a18,wittenlab,PASS,0,True,444,0.7677984948896456,1.705568730914383e-87,0.5430813872519362,0.23553352690628196,0.34581720010462746,1.0,True
risk_lock,ibl_witten_19,65f5c9b4-4440-48b9-b914-c593a5184a18,wittenlab,PASS,17,False,444,0.4426819000345642,9.873273317551464e-23,0.19710607190004992,-0.0013044614441345785,-0.3459753153518863,0.0,False
risk_lock,ibl_witten_19,65f5c9b4-4440-48b9-b914-c593a5184a18,wittenlab,PASS,43,False,444,0.4434222986283526,8.230057536294178e-23,0.19726418714730876,-0.0008888791594237425,-0.34581720010462746,0.0,False
risk_lock,ibl_witten_19,65f5c9b4-4440-48b9-b914-c593a5184a18,wittenlab,PASS,89,False,444,0.438021158782417,3.0739681130790526e-22,0.19455741430807544,-0.003891761794917755,-0.3485239729438608,0.0,False
risk_lock,DY_013,e535fb62-e245-4a48-b119-88ce62a6fe67,danlab,PASS,0,True,431,0.6864681001849742,2.437561428534533e-61,0.45380423803187664,0.1973983123235035,0.2753292196769254,1.0,True
risk_lock,DY_013,e535fb62-e245-4a48-b119-88ce62a6fe67,danlab,PASS,17,False,431,0.399969970357616,5.481031420783413e-18,0.1700828394092358,0.0020658819809884856,-0.28372139862264084,0.0,False
risk_lock,DY_013,e535fb62-e245-4a48-b119-88ce62a6fe67,danlab,PASS,43,False,431,0.40950217418563273,7.400583545386926e-19,0.17847501835495122,0.006384230468760355,-0.2753292196769254,0.0,False
risk_lock,DY_013,e535fb62-e245-4a48-b119-88ce62a6fe67,danlab,PASS,89,False,431,0.3917952929625662,2.90136026200941e-17,0.16714878442004194,-0.002052866805152672,-0.2866554536118347,0.0,False
risk_lock,CSHL047,b52182e7-39f6-4914-9717-136db589706e,churchlandlab,WARNING,0,True,698,0.8051665733611959,4.417315542871956e-160,0.5896168046876739,0.23841301399938475,0.3455651954583338,1.0,True
risk_lock,CSHL047,b52182e7-39f6-4914-9717-136db589706e,churchlandlab,WARNING,17,False,698,0.4939899193547236,3.200616329480746e-44,0.2436078177547355,-0.0008539024630785189,-0.34600898693293836,0.16666666666666666,False
risk_lock,CSHL047,b52182e7-39f6-4914-9717-136db589706e,churchlandlab,WARNING,43,False,698,0.49006207200873964,1.9029376402730743e-43,0.24273381411848055,-0.0035884408620171504,-0.3468829905691933,0.16666666666666666,False
risk_lock,CSHL047,b52182e7-39f6-4914-9717-136db589706e,churchlandlab,WARNING,89,False,698,0.49309594436525117,4.811981499416727e-44,0.24405160922934005,-0.00146659056093712,-0.3455651954583338,0.0,False
risk_lock,PL016,58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,hausserlab,WARNING,0,True,426,0.6799594301369076,4.179768381804209e-59,0.436310903865617,0.18081002431575177,0.2727830019180039,1.0,True
risk_lock,PL016,58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,hausserlab,WARNING,17,False,426,0.4007789186073868,7.223349090520983e-18,0.1611344828952005,-0.0009402696403232694,-0.2751764209704165,0.0,False
risk_lock,PL016,58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,hausserlab,WARNING,43,False,426,0.4038375618306478,3.847529871289199e-18,0.16352790194761307,0.0007606191056472866,-0.2727830019180039,0.0,False
risk_lock,PL016,58c4bf97-ec3b-45b4-9db4-d5d9515d5b00,hausserlab,WARNING,89,False,426,0.40072446208922524,7.304381958255132e-18,0.1616621400515485,-0.0010845477089645634,-0.2746487638140685,0.0,False
risk_lock,UCLA015,0c828385-6dd6-4842-a702-c5075f5f5e81,churchlandlab_ucla,PASS,0,True,609,0.6892185908778532,5.417308291572683e-87,0.44794589209461894,0.1981145945511998,0.2798231681823565,1.0,True
risk_lock,UCLA015,0c828385-6dd6-4842-a702-c5075f5f5e81,churchlandlab_ucla,PASS,17,False,609,0.4044814973289499,2.2465687856065247e-25,0.16616820439062308,6.952947283293358e-06,-0.28177768770399586,0.0,False
risk_lock,UCLA015,0c828385-6dd6-4842-a702-c5075f5f5e81,churchlandlab_ucla,PASS,43,False,609,0.40615689256268694,1.366325971109674e-25,0.16531256733604588,6.521011394352201e-05,-0.28263332475857306,0.0,False
risk_lock,UCLA015,0c828385-6dd6-4842-a702-c5075f5f5e81,churchlandlab_ucla,PASS,89,False,609,0.4090366667063038,5.773829367981506e-26,0.16812272391226246,0.0014932337635279458,-0.2798231681823565,0.0,False
risk_lock,NR_0017,e6043c7d-8f6e-4b66-8309-2ec0abac0f79,steinmetzlab,WARNING,0,True,911,0.6904179903042247,5.8048169371874515e-130,0.46282772909910513,0.16046867990275757,0.2409435940576623,1.0,True
risk_lock,NR_0017,e6043c7d-8f6e-4b66-8309-2ec0abac0f79,steinmetzlab,WARNING,17,False,911,0.46480528792974973,5.118445647846243e-50,0.22188413504144283,0.0011213120266340508,-0.2409435940576623,0.0,False
risk_lock,NR_0017,e6043c7d-8f6e-4b66-8309-2ec0abac0f79,steinmetzlab,WARNING,43,False,911,0.4544329783321163,1.273546463725002e-47,0.2161351791640515,-0.004700931866722713,-0.24669254993505363,0.18888888888888888,False
risk_lock,NR_0017,e6043c7d-8f6e-4b66-8309-2ec0abac0f79,steinmetzlab,WARNING,89,False,911,0.46274385623463776,1.5555792796444397e-49,0.21807483019299806,0.0002725122453971866,-0.24475289890610707,0.06457889242996866,False
risk_lock,CSHL059,37e96d0b-5b4b-4c6e-9b29-7edbdc94bbd0,churchlandlab,WARNING,0,True,629,0.756684177687104,7.935628686343343e-118,0.5335079857210482,0.19673044840096568,0.29506923431723286,1.0,True
risk_lock,CSHL059,37e96d0b-5b4b-4c6e-9b29-7edbdc94bbd0,churchlandlab,WARNING,17,False,629,0.48725826414938783,8.119889222978055e-39,0.2382660783372897,-0.0007523664941803121,-0.2952419073837585,0.0,False
risk_lock,CSHL059,37e96d0b-5b4b-4c6e-9b29-7edbdc94bbd0,churchlandlab,WARNING,43,False,629,0.48710695115560754,8.629857968397661e-39,0.23843875140381532,-0.0003918342875005587,-0.29506923431723286,0.08823529411764706,False
risk_lock,CSHL059,37e96d0b-5b4b-4c6e-9b29-7edbdc94bbd0,churchlandlab,WARNING,89,False,629,0.4874578070003883,7.49280574883745e-39,0.23828142572115552,-0.00012491348442430125,-0.29522655999989267,0.0,False
final,KS084,1b715600-0cbc-442c-bd00-5b0ac2865de1,cortexlab,PASS,0,True,437,0.5020503709517242,2.7893510439117146e-29,0.23733434743489396,0.10959217389504557,0.18426779684719785,0.9680054577240208,True
final,KS084,1b715600-0cbc-442c-bd00-5b0ac2865de1,cortexlab,PASS,17,False,437,0.23108493904018984,1.0441089055561929e-06,0.053066550587696104,0.000803059693708715,-0.18426779684719785,0.0,False
final,KS084,1b715600-0cbc-442c-bd00-5b0ac2865de1,cortexlab,PASS,43,False,437,0.224279682535114,2.1851983224694683e-06,0.05083090769701959,-0.00044318173747925904,-0.18650343973787437,0.0,False
final,KS084,1b715600-0cbc-442c-bd00-5b0ac2865de1,cortexlab,PASS,89,False,437,0.21847549218648907,4.029494670528325e-06,0.049323659633129624,-0.0019248510762864084,-0.18801068780176433,0.0,False
final,UCLA034,8a3a0197-b40a-449f-be55-c00b23253bbf,churchlandlab_ucla,PASS,0,True,387,0.6695092436310371,1.1703571408600003e-51,0.43086211926500595,0.1713364639978517,0.22585844217856166,1.0,True
final,UCLA034,8a3a0197-b40a-449f-be55-c00b23253bbf,churchlandlab_ucla,PASS,17,False,387,0.45165107329290327,7.530145492728038e-21,0.2050036770864443,0.002112281430930748,-0.22585844217856166,0.0,False
final,UCLA034,8a3a0197-b40a-449f-be55-c00b23253bbf,churchlandlab_ucla,PASS,43,False,387,0.4497660749778125,1.1398352230801432e-20,0.20405856977417852,0.0007757893258084995,-0.22680354949082743,0.0,False
final,UCLA034,8a3a0197-b40a-449f-be55-c00b23253bbf,churchlandlab_ucla,PASS,89,False,387,0.44787892855252787,1.7217442155215348e-20,0.2033061262401088,-0.0002207831450448857,-0.22755599302489715,0.18888888888888888,False
final,PL034,6cbeead9-bb7a-40e1-8ccd-47ae60239654,hausserlab,PASS,0,True,499,0.7563277309214296,1.202219186749116e-93,0.5190570868077239,0.26354819780122807,0.37180143388197145,1.0,True
final,PL034,6cbeead9-bb7a-40e1-8ccd-47ae60239654,hausserlab,PASS,17,False,499,0.3734245966333769,5.8681216050271335e-18,0.14235474973063522,-0.00043823824836160724,-0.37670233707708867,0.0,False
final,PL034,6cbeead9-bb7a-40e1-8ccd-47ae60239654,hausserlab,PASS,43,False,499,0.37123858649035013,9.439180623880417e-18,0.14078183500096542,-0.0012489535639486442,-0.3782752518067585,0.0,False
final,PL034,6cbeead9-bb7a-40e1-8ccd-47ae60239654,hausserlab,PASS,89,False,499,0.38084592948862295,1.1373126432613813e-18,0.14725565292575243,0.0032222355073284006,-0.37180143388197145,0.0,False
final,NR_0021,e0928e11-2b86-4387-a203-80c77fab5d52,steinmetzlab,WARNING,0,True,474,0.7219931380244633,1.606514011476065e-77,0.49048988861757503,0.20865609150903328,0.27924253425623136,1.0,True
final,NR_0021,e0928e11-2b86-4387-a203-80c77fab5d52,steinmetzlab,WARNING,17,False,474,0.45536739604873966,1.2160290791079546e-25,0.21103581119363302,0.00041937111224440066,-0.279454077423942,0.0,False
final,NR_0021,e0928e11-2b86-4387-a203-80c77fab5d52,steinmetzlab,WARNING,43,False,474,0.45276329783561964,2.4701431799398083e-25,0.21124735436134368,-0.0007387001111257933,-0.27924253425623136,0.0,False
final,NR_0021,e0928e11-2b86-4387-a203-80c77fab5d52,steinmetzlab,WARNING,89,False,474,0.4533031707400091,2.133693051241052e-25,0.209193689280941,-0.0005984250670477328,-0.281296199336634,0.08823529411764706,False
final,KS016,dd87e278-999d-478b-8cbd-b5bf92b84763,cortexlab,WARNING,0,True,744,0.6813980010357531,1.1520665986432406e-102,0.4399041574738556,0.1817896752039898,0.25929217395665866,1.0,True
final,KS016,dd87e278-999d-478b-8cbd-b5bf92b84763,cortexlab,WARNING,17,False,744,0.4221712705015528,1.625866812573903e-33,0.18061198351719693,0.0007619779464246301,-0.25929217395665866,0.08823529411764706,False
final,KS016,dd87e278-999d-478b-8cbd-b5bf92b84763,cortexlab,WARNING,43,False,744,0.4212697470373511,2.296241353659187e-33,0.1784595887857367,0.00037381004689799696,-0.2614445686881189,0.0,False
final,KS016,dd87e278-999d-478b-8cbd-b5bf92b84763,cortexlab,WARNING,89,False,744,0.42214290397407095,1.643650732681903e-33,0.17972612251558623,0.0009482347227363815,-0.26017803495826936,0.0,False
final,DY_016,aa20388b-9ea3-4506-92f1-3c2be84b85db,danlab,PASS,0,True,518,0.7475217381997132,9.770993170172254e-94,0.5443234474866913,0.22400346873652213,0.4305921550745515,1.0,True
final,DY_016,aa20388b-9ea3-4506-92f1-3c2be84b85db,danlab,PASS,17,False,518,0.3248140132263222,3.420900575097683e-14,0.11209934967944246,0.0009304585513568905,-0.4322240978072488,0.0,False
final,DY_016,aa20388b-9ea3-4506-92f1-3c2be84b85db,danlab,PASS,43,False,518,0.3228286198596822,4.984987678556303e-14,0.11373129241213975,0.0006477034293701315,-0.4305921550745515,0.0,False
final,DY_016,aa20388b-9ea3-4506-92f1-3c2be84b85db,danlab,PASS,89,False,518,0.3131419764000106,3.008572731257944e-13,0.11031878144932272,0.0005494963571535116,-0.43400466603736854,0.0,False
final,SWC_038,1e45d992-c356-40e1-9be1-a506d944896f,mrsicflogellab,WARNING,0,True,610,0.5268148262140532,7.359304311299073e-45,0.2783052121906813,0.08309840373004657,0.1367496037313769,0.9705882352941176,True
final,SWC_038,1e45d992-c356-40e1-9be1-a506d944896f,mrsicflogellab,WARNING,17,False,610,0.37785641349454246,3.8820745182821307e-22,0.14155560845930437,-0.00017786745732920975,-0.1367496037313769,0.0,False
final,SWC_038,1e45d992-c356-40e1-9be1-a506d944896f,mrsicflogellab,WARNING,43,False,610,0.3738780223301906,1.1307571272156242e-21,0.14103535563280262,-0.0018188616231729071,-0.13726985655787866,0.0,False
final,SWC_038,1e45d992-c356-40e1-9be1-a506d944896f,mrsicflogellab,WARNING,89,False,610,0.3710932255277005,2.369014232951205e-21,0.13969772158473692,-0.003153991166431188,-0.13860749060594435,0.0,False
final,UCLA036,e2b845a1-e313-4a08-bc61-a5f662ed295e,churchlandlab_ucla,PASS,0,True,469,0.6022570462254143,1.25257588375063e-47,0.3464190045475731,0.16278747200989574,0.24922945422078696,1.0,True
final,UCLA036,e2b845a1-e313-4a08-bc61-a5f662ed295e,churchlandlab_ucla,PASS,17,False,469,0.28321462382820584,4.22809108750553e-10,0.09447369175519876,-0.0011458574886220596,-0.2519453127923743,0.0,False
final,UCLA036,e2b845a1-e313-4a08-bc61-a5f662ed295e,churchlandlab_ucla,PASS,43,False,469,0.28163670648944406,5.32932866336123e-10,0.09317777062412702,-0.001853821855471079,-0.25324123392344605,0.0,False
final,UCLA036,e2b845a1-e313-4a08-bc61-a5f662ed295e,churchlandlab_ucla,PASS,89,False,469,0.288619228832384,1.8923906100442702e-10,0.09718955032678611,0.0009275735677671815,-0.24922945422078696,0.0,False
final,NR_0027,ae8787b1-4229-4d56-b0c2-566b61a25b77,steinmetzlab,PASS,0,True,885,0.7461099165286801,3.81363868552872e-158,0.5288959568777905,0.18545890262339756,0.27447903810114854,1.0,True
final,NR_0027,ae8787b1-4229-4d56-b0c2-566b61a25b77,steinmetzlab,PASS,17,False,885,0.5013028883739749,1.7100960457862368e-57,0.2516928715008822,-0.0007546151943836529,-0.27720308537690824,0.17675286482914682,False
final,NR_0027,ae8787b1-4229-4d56-b0c2-566b61a25b77,steinmetzlab,PASS,43,False,885,0.5047611387085085,2.1724768374136236e-58,0.2544169187766419,0.0023691541966410026,-0.27447903810114854,0.0,False
final,NR_0027,ae8787b1-4229-4d56-b0c2-566b61a25b77,steinmetzlab,PASS,89,False,885,0.5022928785927329,9.496289845675731e-58,0.25239975447492535,0.001496159473401315,-0.2764962024028651,0.0,False
final,KS044,781b35fd-e1f0-4d14-b2bb-95b7263082bb,cortexlab,PASS,0,True,471,0.6468923352401876,3.5175058509484574e-57,0.421655784190656,0.12299298553590725,0.18741258976421993,1.0,True
final,KS044,781b35fd-e1f0-4d14-b2bb-95b7263082bb,cortexlab,PASS,17,False,471,0.4822550386758794,8.345578940588745e-29,0.2342431944264361,-0.00015419322602668503,-0.18741258976421993,0.18888888888888888,False
final,KS044,781b35fd-e1f0-4d14-b2bb-95b7263082bb,cortexlab,PASS,43,False,471,0.4792914974546087,2.0023520960291748e-28,0.23318153170027006,-0.0020307498860646644,-0.18847425249038596,0.18888888888888888,False
final,KS044,781b35fd-e1f0-4d14-b2bb-95b7263082bb,cortexlab,PASS,89,False,471,0.480438771360165,1.4283634208665811e-28,0.2327336195887864,-0.0015015100496696965,-0.1889221646018696,0.0,False
final,SWC_039,768a371d-7e88-47f8-bf21-4a6a6570dd6e,mrsicflogellab,WARNING,0,True,402,0.6662167887771755,6.529480335944099e-53,0.4395516168371761,0.1046902316688672,0.16055922733866418,0.9705882352941176,True
final,SWC_039,768a371d-7e88-47f8-bf21-4a6a6570dd6e,mrsicflogellab,WARNING,17,False,402,0.5152290622236021,1.2265123459934193e-28,0.27649314349001347,-0.0038282814154395237,-0.1630584733471626,0.0,False
final,SWC_039,768a371d-7e88-47f8-bf21-4a6a6570dd6e,mrsicflogellab,WARNING,43,False,402,0.5195816589562237,3.5549636138570576e-29,0.2789923894985119,6.282482856861948e-05,-0.16055922733866418,0.0,False
final,SWC_039,768a371d-7e88-47f8-bf21-4a6a6570dd6e,mrsicflogellab,WARNING,89,False,402,0.5162773499797243,9.116873107346172e-29,0.27807811983864417,-0.003784511749927777,-0.16147349699853192,0.0,False
final,UCLA049,8a1cf4ef-06e3-4c72-9bc7-e1baa189841b,churchlandlab_ucla,PASS,0,True,405,0.5818845834846377,4.5395462894938016e-38,0.3254196349958953,0.13415209113556736,0.2779946192461866,0.9642857142857143,True
final,UCLA049,8a1cf4ef-06e3-4c72-9bc7-e1baa189841b,churchlandlab_ucla,PASS,17,False,405,0.20142273069163058,4.446805849280348e-05,0.04302199542228033,0.0004504910602720254,-0.28239763957361497,0.0,False
final,UCLA049,8a1cf4ef-06e3-4c72-9bc7-e1baa189841b,churchlandlab_ucla,PASS,43,False,405,0.20349130786270797,3.6949092621443204e-05,0.04742501574970873,0.002698542927403754,-0.2779946192461866,0.0,False
final,UCLA049,8a1cf4ef-06e3-4c72-9bc7-e1baa189841b,churchlandlab_ucla,PASS,89,False,405,0.19966526023077144,5.197035561846824e-05,0.043222899926606745,8.203657224932955e-05,-0.28219673506928855,0.0,False
final,ibl_witten_17,b10ed1ba-2099-42c4-bee3-d053eb594f09,wittenlab,PASS,0,True,895,0.7707632664600839,5.125147151123543e-177,0.5588768861525011,0.2280167379534295,0.3260710365779282,1.0,True
final,ibl_witten_17,b10ed1ba-2099-42c4-bee3-d053eb594f09,wittenlab,PASS,17,False,895,0.47841758470339696,2.2083756200980377e-52,0.2289270034799884,-0.0017756656692662724,-0.3299498826725127,0.18888888888888888,False
final,ibl_witten_17,b10ed1ba-2099-42c4-bee3-d053eb594f09,wittenlab,PASS,43,False,895,0.48201578849341464,2.950249247892541e-53,0.2328058495745729,0.0007485018880493133,-0.3260710365779282,0.0,False
final,ibl_witten_17,b10ed1ba-2099-42c4-bee3-d053eb594f09,wittenlab,PASS,89,False,895,0.4814152355068064,4.135168281757392e-53,0.2305862191853934,6.632297967901213e-05,-0.3282906669671077,0.0,False
final,KS022,15f742e1-1043-45c9-9504-f1e8a53c1744,cortexlab,PASS,0,True,826,0.762828777719378,3.350854072485547e-158,0.5647238403429389,0.1710859310869435,0.23861942893827143,1.0,True
final,KS022,15f742e1-1043-45c9-9504-f1e8a53c1744,cortexlab,PASS,17,False,826,0.5706745850162362,1.5204562680783162e-72,0.3261028940427071,-0.00021989484513029733,-0.23862094630023178,0.0,False
final,KS022,15f742e1-1043-45c9-9504-f1e8a53c1744,cortexlab,PASS,43,False,826,0.5698029635187907,2.793877946046841e-72,0.32496710431094133,-0.001086591942031016,-0.23975673603199754,0.18888888888888888,False
final,KS022,15f742e1-1043-45c9-9504-f1e8a53c1744,cortexlab,PASS,89,False,826,0.5714904219520609,8.588838469342417e-73,0.32610441140466745,-0.00010358438182530201,-0.23861942893827143,0.18888888888888888,False
final,SWC_058,3638d102-e8b6-4230-8742-e548cd87a949,mrsicflogellab,PASS,0,True,694,0.5832330966232968,1.7388381550339198e-64,0.3364917908462775,0.11394135833003788,0.17933227261913137,0.9705882352941176,True
final,SWC_058,3638d102-e8b6-4230-8742-e548cd87a949,mrsicflogellab,PASS,17,False,694,0.39251045478368013,5.536106369340357e-27,0.15645276228721183,-0.0007851450687971958,-0.18003902855906567,0.0,False
final,SWC_058,3638d102-e8b6-4230-8742-e548cd87a949,mrsicflogellab,PASS,43,False,694,0.39456262902102934,2.8430962849610247e-27,0.15715951822714613,-0.00029985568388287326,-0.17933227261913137,0.0,False
final,SWC_058,3638d102-e8b6-4230-8742-e548cd87a949,mrsicflogellab,PASS,89,False,694,0.3789747595959684,3.9971633651978234e-25,0.15280538502266983,-0.006101499098750129,-0.18368640582360768,0.0,False
final,UCLA014,03d9a098-07bf-4765-88b7-85f8d8f620cc,churchlandlab_ucla,PASS,0,True,568,0.6514796063434718,6.593373788247969e-70,0.4198001989022691,0.11415899993494778,0.16493413870458884,1.0,True
final,UCLA014,03d9a098-07bf-4765-88b7-85f8d8f620cc,churchlandlab_ucla,PASS,17,False,568,0.5019638217217002,1.386402726722766e-37,0.25006998266031966,0.00041053427487584376,-0.16973021624194945,0.08823529411764706,False
final,UCLA014,03d9a098-07bf-4765-88b7-85f8d8f620cc,churchlandlab_ucla,PASS,43,False,568,0.5000091418346326,2.917005134748067e-37,0.25486606019768027,0.0012714320377735417,-0.16493413870458884,0.08823529411764706,False
final,UCLA014,03d9a098-07bf-4765-88b7-85f8d8f620cc,churchlandlab_ucla,PASS,89,False,568,0.5008053905299383,2.1557283022426885e-37,0.24978186360955534,-9.038045340422259e-05,-0.17001833529271376,0.18888888888888888,False
final,KS055,b22f694e-4a34-4142-ab9d-2556c3487086,cortexlab,WARNING,0,True,479,0.6863832802359984,5.561095403977572e-68,0.45981808291494014,0.14933090869087373,0.23860428387264104,1.0,True
final,KS055,b22f694e-4a34-4142-ab9d-2556c3487086,cortexlab,WARNING,17,False,479,0.45852528124655567,2.815950293404537e-26,0.21307978553583673,-0.0036157063797622735,-0.2467382973791034,0.08823529411764706,False
final,KS055,b22f694e-4a34-4142-ab9d-2556c3487086,cortexlab,WARNING,43,False,479,0.47047298642151497,9.388767925246737e-28,0.2212137990422991,0.001151360444280584,-0.23860428387264104,0.0,False
final,KS055,b22f694e-4a34-4142-ab9d-2556c3487086,cortexlab,WARNING,89,False,479,0.463434726307383,7.075171996062476e-27,0.2170798394404353,9.883695094052107e-05,-0.24273824347450484,0.0,False
final,ZFM-01937,113c5b6c-940e-4b21-b462-789b4c2be0e5,mainenlab,WARNING,0,True,433,0.642918450965444,7.269556236864827e-52,0.38901432552300275,0.1622624620494404,0.2588213268283919,0.9705882352941176,True
final,ZFM-01937,113c5b6c-940e-4b21-b462-789b4c2be0e5,mainenlab,WARNING,17,False,433,0.34524149858343034,1.4492649252785273e-13,0.12444020788399152,-0.005263726197436462,-0.26457411763901123,0.08823529411764706,False
